Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1149,50,RM,,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,7,1930,6000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,TA,No,Unf,6000,Unf,6000,,,GasA,TA,Y,SBrkr,600,600,6000,6000,0,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1990,Unf,1,6000,TA,TA,Y,6000,,6000,6000,6000,6000,,0,8,2008,WD,Normal,116900
1187,190,RL,110,11000,Pave,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,11000,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Fa,TA,Mn,BLQ,11000,Unf,11000,200,200,GasA,TA,Y,SBrkr,1100,700,11000,11000,1,0,2,0,3,2,TA,7,Typ,0,,CarPort,1920,Unf,2,11000,Fa,Fa,Y,11000,200,11000,11000,11000,11000,,0,8,2009,WD,Abnorml,95000
500,20,RL,70,8000,Pave,IR1,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,7,1960,8000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,8000,LwQ,8000,100,100,GasA,Fa,Y,SBrkr,1000,0,8000,8000,0,1,1,0,2,1,TA,5,Typ,0,,Attchd,1960,Fin,1,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,MnWw,480,6,2007,WD,Normal,120000
501,160,RM,30,2000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1980,2000,Gable,CompShg,HdBoard,HdBoard,BrkFace,300,TA,TA,CBlock,TA,TA,No,BLQ,2000,Unf,2000,100,100,GasA,TA,Y,SBrkr,700,600,2000,2000,0,0,1,1,3,1,TA,7,Typ,0,,Detchd,1980,Unf,1,2000,TA,TA,Y,2000,100,2000,2000,2000,2000,,0,5,2007,WD,Normal,113000
504,20,RL,100,16000,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,8,1960,16000,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,ALQ,16000,Unf,16000,100,100,GasA,TA,Y,SBrkr,1900,0,16000,16000,1,0,2,0,1,1,TA,6,Typ,2,TA,Attchd,1960,Fin,2,16000,TA,TA,Y,16000,100,16000,16000,16000,16000,GdWo,0,3,2010,WD,Normal,289000
1209,20,RL,70,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,7,1970,8000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Rec,8000,BLQ,8000,100,100,GasA,TA,Y,SBrkr,1300,0,8000,8000,1,0,1,0,3,1,TA,6,Typ,0,,Detchd,1980,Unf,2,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,,0,10,2008,WD,Normal,140000
1228,20,RL,80,9000,Pave,Reg,Lvl,AllPub,Corner,Gtl,mes,Norm,Norm,1Fam,1Story,5,8,1970,9000,Gable,CompShg,VinylSd,VinylSd,BrkFace,300,TA,TA,CBlock,TA,TA,No,ALQ,9000,Unf,9000,100,100,GasA,Ex,Y,SBrkr,1000,0,9000,9000,1,0,1,0,2,1,Gd,5,Typ,0,,Detchd,2000,Unf,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,12,2008,WD,Normal,147000
1244,20,RL,110,14000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2010,14000,Gable,CompShg,VinylSd,VinylSd,,,Ex,TA,PConc,Ex,Gd,Gd,GLQ,14000,Unf,14000,200,200,GasA,Ex,Y,SBrkr,2100,0,14000,14000,1,0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,2010,Fin,3,14000,TA,TA,Y,14000,200,14000,14000,14000,14000,,0,9,2006,New,Partial,465000
1254,60,RL,,18000,Pave,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1980,18000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,CBlock,TA,TA,Gd,LwQ,18000,ALQ,18000,,,GasA,TA,Y,SBrkr,1600,700,18000,18000,1,0,2,1,3,1,Gd,9,Typ,2,Gd,Attchd,1980,RFn,2,18000,TA,TA,Y,18000,,18000,18000,18000,18000,MnPrv,0,7,2007,WD,Normal,294000
1314,60,RL,110,15000,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,15000,Gable,CompShg,VinylSd,VinylSd,BrkFace,200,Gd,TA,PConc,Gd,TA,No,Unf,15000,Unf,15000,200,200,GasA,Ex,Y,SBrkr,1500,1200,15000,15000,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,2000,Fin,3,15000,TA,TA,Y,15000,200,15000,15000,15000,15000,,0,5,2010,WD,Normal,333168
1118,20,RL,60,10000,Pave,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1970,10000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,10000,Unf,10000,100,100,GasA,Ex,Y,SBrkr,900,0,10000,10000,1,0,1,0,3,1,Gd,5,Typ,0,,Attchd,1970,RFn,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,5,2008,WD,Normal,130000
148,60,RL,,10000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2010,10000,Gable,CompShg,VinylSd,VinylSd,BrkFace,200,Gd,TA,PConc,Gd,TA,No,Unf,10000,Unf,10000,,,GasA,Ex,Y,SBrkr,900,1200,10000,10000,0,0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2010,Fin,2,10000,TA,TA,Y,10000,,10000,10000,10000,10000,,0,5,2010,WD,Normal,222500
190,120,RL,50,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2010,5000,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Ex,TA,Av,GLQ,5000,Unf,5000,100,100,GasA,Ex,Y,SBrkr,1600,0,5000,5000,1,0,1,1,0,1,Ex,5,Typ,1,Gd,Attchd,2010,Fin,2,5000,TA,TA,Y,5000,100,5000,5000,5000,5000,,0,8,2008,WD,Normal,286000
528,60,RL,70,15000,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2010,15000,Hip,CompShg,VinylSd,VinylSd,Stone,300,Ex,TA,PConc,Ex,TA,Av,GLQ,15000,Unf,15000,100,100,GasA,Ex,Y,SBrkr,1500,1300,15000,15000,1,0,2,1,3,1,Ex,11,Typ,1,Gd,Attchd,2010,Fin,3,15000,TA,TA,Y,15000,100,15000,15000,15000,15000,,0,11,2008,New,Partial,446261
531,80,RL,90,11000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,5,1990,11000,Gable,CompShg,HdBoard,HdBoard,BrkFace,300,Gd,TA,CBlock,Gd,TA,Av,GLQ,11000,Unf,11000,100,100,GasA,Ex,Y,SBrkr,1600,0,11000,11000,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1990,RFn,2,11000,TA,TA,Y,11000,100,11000,11000,11000,11000,,0,8,2008,WD,Abnorml,175000
533,20,RL,60,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,7,1960,8000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,Slab,,,,,8000,,8000,100,100,GasA,Ex,Y,SBrkr,900,0,8000,8000,0,0,1,0,2,1,TA,5,Mod,1,Po,Detchd,1970,Unf,1,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,,0,4,2010,WD,Normal,107500
535,60,RL,80,10000,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2010,10000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,Gd,Av,Unf,10000,Unf,10000,100,100,GasA,Ex,Y,SBrkr,800,800,10000,10000,0,0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2010,Fin,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,10,2006,WD,Normal,178000
537,60,RL,60,9000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,9000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,Unf,9000,Unf,9000,100,100,GasA,Ex,Y,SBrkr,900,900,9000,9000,0,0,2,1,3,1,Gd,8,Typ,0,,Attchd,2000,Fin,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,7,2008,WD,Normal,188000
538,20,RL,,13000,Pave,IR1,Lvl,AllPub,FR2,Gtl,mes,Norm,Norm,1Fam,1Story,4,5,1980,13000,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,13000,Unf,13000,,,GasA,TA,Y,SBrkr,900,0,13000,13000,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1980,Unf,2,13000,TA,TA,Y,13000,,13000,13000,13000,13000,MnWw,0,4,2008,COD,Normal,111250
539,20,RL,,12000,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1970,12000,Hip,CompShg,Plywood,Plywood,BrkFace,200,TA,TA,CBlock,TA,TA,No,BLQ,12000,Unf,12000,,,GasA,TA,Y,SBrkr,1200,0,12000,12000,0,0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,1970,Unf,1,12000,TA,TA,Y,12000,,12000,12000,12000,12000,,0,7,2006,WD,Normal,158000
540,20,RL,,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2010,12000,Gable,CompShg,VinylSd,VinylSd,BrkFace,500,Gd,TA,PConc,Gd,TA,Av,GLQ,12000,Unf,12000,,,GasA,Ex,Y,SBrkr,1700,0,12000,12000,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2010,RFn,2,12000,TA,TA,Y,12000,,12000,12000,12000,12000,MnPrv,2000,5,2010,WD,Normal,272000
541,20,RL,90,15000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2010,15000,Hip,CompShg,VinylSd,VinylSd,BrkFace,600,Ex,TA,PConc,Ex,TA,Av,GLQ,15000,Unf,15000,100,100,GasA,Ex,Y,SBrkr,1900,0,15000,15000,1,0,2,0,2,1,Ex,8,Typ,1,Gd,Attchd,2010,Fin,3,15000,TA,TA,Y,15000,100,15000,15000,15000,15000,,0,3,2009,WD,Normal,315000
545,60,RL,60,18000,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2010,18000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,Av,GLQ,18000,Unf,18000,100,100,GasA,Ex,Y,SBrkr,700,900,18000,18000,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2010,RFn,2,18000,TA,TA,Y,18000,100,18000,18000,18000,18000,,0,9,2006,New,Partial,179665
152,20,RL,110,14000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2010,14000,Hip,CompShg,VinylSd,VinylSd,Stone,500,Gd,TA,PConc,Ex,TA,Gd,GLQ,14000,Unf,14000,200,200,GasA,Ex,Y,SBrkr,1800,0,14000,14000,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2010,RFn,3,14000,TA,TA,Y,14000,200,14000,14000,14000,14000,,0,1,2008,New,Partial,372402
547,50,RL,70,9000,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1930,9000,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,No,Rec,9000,Unf,9000,100,100,GasA,Ex,Y,FuseA,1000,800,9000,9000,0,0,1,1,3,1,TA,6,Typ,1,Gd,Detchd,1950,Unf,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,5,2007,WD,Normal,210000
548,85,RL,60,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970,8000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,Gd,TA,Av,ALQ,8000,Unf,8000,100,100,GasA,Ex,Y,SBrkr,800,0,8000,8000,1,0,1,0,2,1,TA,5,Typ,0,,Detchd,1990,Unf,2,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,,0,4,2007,WD,Normal,129500
549,20,RM,50,9000,Pave,IR1,HLS,AllPub,Inside,Gtl,OldTown,Feedr,RRNn,1Fam,1Story,5,7,1960,9000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,LwQ,9000,Rec,9000,100,100,GasA,TA,Y,SBrkr,900,0,9000,9000,1,0,1,0,2,1,TA,4,Typ,0,,Detchd,1970,RFn,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,MnPrv,0,6,2008,WD,Normal,125000
550,60,FV,80,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2010,10000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,10000,Unf,10000,100,100,GasA,Ex,Y,SBrkr,1000,1200,10000,10000,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2010,Fin,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,11,2009,WD,Normal,263000
553,20,RL,90,12000,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2010,12000,Gable,CompShg,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Ex,TA,Av,Unf,12000,Unf,12000,100,100,GasA,Ex,Y,SBrkr,1800,0,12000,12000,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2010,RFn,3,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,,0,7,2009,WD,Normal,255500
554,20,RL,70,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1950,9000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,,,,,9000,,9000,100,100,GasA,Ex,Y,SBrkr,1200,0,9000,9000,0,0,2,0,2,1,Gd,5,Typ,0,,Detchd,2010,Fin,2,9000,TA,TA,N,9000,100,9000,9000,9000,9000,MnPrv,0,5,2009,WD,Normal,108000
555,60,RL,90,11000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2010,11000,Gable,CompShg,VinylSd,VinylSd,BrkFace,300,Gd,TA,PConc,Gd,TA,No,GLQ,11000,Unf,11000,100,100,GasA,Ex,Y,SBrkr,1100,1100,11000,11000,1,0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2010,RFn,3,11000,TA,TA,Y,11000,100,11000,11000,11000,11000,,0,8,2008,WD,Normal,284000
557,20,RL,70,15000,Pave,IR1,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,5,1960,15000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,15000,Unf,15000,100,100,GasA,TA,Y,FuseA,1100,0,15000,15000,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1960,Fin,1,15000,TA,TA,Y,15000,100,15000,15000,15000,15000,MnWw,0,5,2006,WD,Normal,141000
558,50,C (all),60,12000,Pave,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,12000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,12000,Unf,12000,100,100,GasA,Gd,Y,SBrkr,900,500,12000,12000,0,0,1,1,3,1,TA,7,Typ,0,,CarPort,2000,Unf,1,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,,0,9,2006,COD,Normal,108000
559,60,RL,60,22000,Pave,IR2,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,22000,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,Gd,GLQ,22000,Unf,22000,100,100,GasA,Ex,Y,SBrkr,800,800,22000,22000,0,1,2,1,3,1,TA,6,Typ,1,TA,Attchd,2000,Unf,2,22000,TA,TA,Y,22000,100,22000,22000,22000,22000,,0,8,2008,WD,Normal,175000
560,120,RL,,4000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2010,4000,Gable,CompShg,VinylSd,VinylSd,BrkFace,100,Gd,TA,PConc,Gd,TA,Gd,Unf,4000,Unf,4000,,,GasA,Ex,Y,SBrkr,1600,0,4000,4000,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2010,Fin,2,4000,TA,TA,Y,4000,,4000,4000,4000,4000,,0,10,2006,WD,Normal,234000
561,20,RL,,12000,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1960,12000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,200,TA,TA,CBlock,Gd,TA,No,ALQ,12000,Unf,12000,,,GasA,TA,Y,SBrkr,1400,0,12000,12000,1,0,1,1,3,1,TA,5,Mod,1,Gd,Detchd,1960,Unf,2,12000,TA,TA,Y,12000,,12000,12000,12000,12000,,0,5,2010,WD,Normal,121500
562,20,RL,80,11000,Pave,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1980,11000,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Av,ALQ,11000,LwQ,11000,100,100,GasA,Gd,Y,SBrkr,1400,0,11000,11000,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1980,RFn,2,11000,TA,TA,Y,11000,100,11000,11000,11000,11000,,0,4,2006,WD,Normal,170000
564,50,RL,70,22000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,7,1920,22000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,Mn,Unf,22000,Unf,22000,100,100,GasA,Ex,Y,SBrkr,1200,600,22000,22000,0,0,2,0,4,1,TA,8,Typ,1,Gd,Detchd,1960,Fin,2,22000,TA,TA,N,22000,100,22000,22000,22000,22000,,0,7,2008,WD,Normal,185000
575,80,RL,70,11000,Pave,Reg,Lvl,AllPub,FR2,Gtl,mes,Norm,Norm,1Fam,SLvl,5,7,1980,11000,Gambrel,CompShg,MetalSd,AsphShn,BrkFace,100,TA,TA,CBlock,TA,TA,Av,ALQ,11000,Unf,11000,100,100,GasA,TA,Y,SBrkr,600,600,11000,11000,0,1,1,0,3,1,TA,5,Typ,0,,BuiltIn,1980,Unf,1,11000,TA,TA,Y,11000,100,11000,11000,11000,11000,GdWo,0,12,2007,WD,Normal,139000
576,50,RL,80,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1.5Fin,5,5,1950,9000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,9000,Unf,9000,100,100,GasA,TA,Y,SBrkr,900,400,9000,9000,0,0,1,0,2,1,TA,6,Typ,0,,Detchd,1950,Unf,1,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,10,2008,COD,Abnorml,118500
577,50,RL,60,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,7,7,1930,7000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,7000,Unf,7000,100,100,GasA,Gd,Y,SBrkr,900,600,7000,7000,0,1,2,0,3,1,TA,6,Typ,1,Gd,Detchd,1930,Unf,1,7000,TA,TA,Y,7000,100,7000,7000,7000,7000,,0,8,2009,WD,Normal,145000
578,80,RL,100,12000,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1970,12000,Gable,CompShg,VinylSd,VinylSd,BrkFace,100,TA,TA,CBlock,TA,TA,Av,LwQ,12000,ALQ,12000,100,100,GasA,Ex,Y,SBrkr,1400,0,12000,12000,1,0,1,0,3,1,TA,6,Typ,2,Fa,Attchd,1970,RFn,2,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,,0,5,2006,WD,Abnorml,164500
364,160,RM,30,2000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1980,2000,Gable,CompShg,HdBoard,HdBoard,BrkFace,600,TA,TA,CBlock,TA,TA,No,ALQ,2000,Unf,2000,100,100,GasA,Gd,Y,SBrkr,500,600,2000,2000,0,0,1,1,2,1,Gd,5,Typ,0,,Detchd,1980,Unf,1,2000,TA,TA,Y,2000,100,2000,2000,2000,2000,,0,5,2009,WD,Normal,118000
579,160,FV,40,4000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2010,4000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,4000,Unf,4000,100,100,GasA,Ex,Y,SBrkr,800,700,4000,4000,0,0,2,0,2,1,Gd,5,Typ,0,,Detchd,2010,Unf,2,4000,TA,TA,Y,4000,100,4000,4000,4000,4000,,0,2,2008,WD,Abnorml,146000
580,50,RM,90,13000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1960,13000,Gable,CompShg,MetalSd,MetalSd,BrkFace,400,TA,TA,BrkTil,TA,TA,No,Unf,13000,Unf,13000,100,100,GasA,Ex,N,FuseF,1100,800,13000,13000,0,0,2,0,4,1,TA,7,Typ,0,,Attchd,1960,Unf,1,13000,Fa,TA,Y,13000,100,13000,13000,13000,13000,,0,11,2008,WD,Normal,131500
581,20,RL,,15000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,mes,Norm,Norm,1Fam,1Story,6,6,1960,15000,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,100,TA,TA,CBlock,TA,TA,No,BLQ,15000,Rec,15000,,,GasA,Ex,Y,SBrkr,1500,0,15000,15000,0,1,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,1960,Unf,2,15000,TA,TA,Y,15000,,15000,15000,15000,15000,,0,6,2007,WD,Normal,181900
582,20,RL,100,13000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2010,13000,Hip,CompShg,VinylSd,VinylSd,BrkFace,400,Ex,TA,PConc,Ex,TA,No,Unf,13000,Unf,13000,100,100,GasA,Ex,Y,SBrkr,2100,0,13000,13000,0,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2010,RFn,3,13000,TA,TA,Y,13000,100,13000,13000,13000,13000,,0,8,2009,New,Partial,253293
586,20,RL,90,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2010,12000,Hip,CompShg,VinylSd,VinylSd,BrkFace,300,Gd,TA,PConc,Ex,TA,Gd,GLQ,12000,Unf,12000,100,100,GasA,Ex,Y,SBrkr,2100,0,12000,12000,1,0,2,0,2,1,Gd,7,Typ,2,Gd,Attchd,2010,RFn,3,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,,0,3,2006,New,Partial,369900
587,30,RL,60,11000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1Story,6,7,1920,11000,Gable,CompShg,Stucco,Wd Shng,None,0,TA,Gd,BrkTil,TA,Gd,Mn,Rec,11000,ALQ,11000,100,100,GasA,Ex,Y,SBrkr,900,0,11000,11000,1,0,1,0,2,1,Fa,5,Typ,0,,Detchd,1970,Fin,1,11000,TA,TA,N,11000,100,11000,11000,11000,11000,MnWw,0,5,2008,WD,Normal,130000
588,85,RL,80,9000,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,6,1990,9000,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,9000,Unf,9000,100,100,GasA,TA,Y,SBrkr,900,0,9000,9000,1,0,1,0,2,1,TA,4,Typ,0,,Detchd,2000,Unf,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,7,2009,WD,Normal,137000
589,20,RL,70,26000,Pave,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,5,8,1970,26000,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Gd,GLQ,26000,Unf,26000,100,100,GasA,Ex,Y,SBrkr,1500,0,26000,26000,2,0,1,0,1,1,Ex,5,Typ,2,Gd,Attchd,1970,Unf,1,26000,TA,TA,Y,26000,100,26000,26000,26000,26000,,0,6,2009,WD,Partial,143000
590,40,RM,50,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,10000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,10000,Unf,10000,100,100,GasA,TA,Y,FuseA,800,0,10000,10000,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1990,Unf,1,10000,TA,TA,P,10000,100,10000,10000,10000,10000,,600,8,2008,WD,Normal,79500
592,60,RL,100,14000,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2010,14000,Gable,CompShg,CemntBd,CmentBd,Stone,500,Ex,TA,PConc,Ex,TA,Gd,GLQ,14000,Unf,14000,100,100,GasA,Ex,Y,SBrkr,1800,600,14000,14000,1,0,2,1,3,1,Ex,10,Typ,1,Gd,BuiltIn,2010,RFn,3,14000,TA,TA,Y,14000,100,14000,14000,14000,14000,,0,6,2009,ConLI,Normal,451950
